Score,Episodes,Duration_format,Genre_format,Producers_format,Studios_format,Name_format,Type_format,Source_format
6.8,2,3,0,245,171,2037,3,2
8.15,1,106,0,35,112,2038,4,2
5.37,12,24,0,48,204,2039,0,1
7.83,13,24,0,11,5,2040,0,1
6.96,24,1,0,146,205,2041,0,2
5.0,1,24,0,155,51,2042,2,2
6.87,10,24,0,108,420,2043,1,2
5.0,26,25,0,43,112,2044,0,2
7.49,12,23,0,34,46,2045,0,2
7.38,12,23,0,74,83,2046,0,2
5.0,46,24,0,43,112,2047,0,2
5.62,12,4,0,281,206,2048,0,3
5.0,33,25,0,35,4,2049,0,2
7.37,1,26,0,148,10,2050,4,2
6.85,1,27,0,284,93,2051,3,2
6.36,4,55,0,29,4,2052,3,2
6.1,10,40,0,7,7,2053,1,3
8.01,4,27,0,16,12,2054,4,1
5.0,1,10,0,133,32,2055,3,3
7.53,24,23,0,18,32,2056,0,1
8.57,12,23,0,18,93,2057,0,2
7.35,1,104,0,43,131,2058,2,2
6.55,1,8,0,104,262,2059,1,5
7.37,12,24,0,9,90,2060,0,2
7.84,1,89,0,19,13,2061,2,2
6.77,12,24,0,11,15,2062,0,1
7.23,12,23,0,10,170,2063,0,2
9.04,13,24,0,19,202,2064,0,2
7.49,1,26,0,34,27,2065,3,1
7.54,12,24,0,34,49,2066,0,1
5.69,3,1,0,49,194,2067,4,5
7.22,12,23,0,34,168,2068,0,1
5.44,12,12,0,285,195,2069,0,1
6.76,1,24,0,11,88,2070,3,1
5.0,1,24,0,12,270,2071,2,0
5.0,27,1,0,12,473,2072,0,2
7.63,26,3,0,116,72,2073,0,2
5.0,1,24,0,66,131,2074,2,2
6.15,1,23,0,178,5,2075,4,1
7.98,4,24,0,19,26,2076,0,1
7.28,12,24,0,2,2,2077,0,1
7.21,2,25,0,101,18,2078,4,2
7.55,12,24,0,286,53,2079,0,3
7.35,13,4,0,11,198,2080,0,5
6.48,1,24,0,11,78,2081,4,1
5.0,26,25,0,101,214,2082,0,2
6.23,6,3,0,7,93,2083,4,3
7.42,1,25,0,16,78,2084,3,2
6.02,24,3,0,12,207,2085,0,3
6.5,25,5,0,287,101,2086,0,3
6.55,13,23,0,34,17,2087,0,0
5.77,26,1,0,0,186,2088,0,2
8.27,1,93,0,288,90,2089,4,2
6.49,60,7,0,101,131,2090,0,1
5.74,26,44,0,111,175,2091,1,1
6.68,12,23,0,11,46,2092,0,0
5.72,36,12,0,66,270,2093,0,2
7.78,13,23,0,38,90,2094,0,2
7.52,7,23,0,21,93,2095,4,2
6.67,6,15,0,19,6,2096,4,3
7.49,3,24,0,11,95,2097,3,2
5.0,45,3,0,43,112,2098,0,2
7.31,12,24,0,4,46,2099,0,0
6.8,2,13,0,210,482,2100,4,0
5.65,1,46,0,64,25,2101,3,1
5.0,1,24,0,178,208,2102,2,5
7.96,12,23,0,10,47,2103,0,2
7.25,2,24,0,11,27,2104,3,2
5.0,70,5,0,43,112,2105,0,2
6.99,12,23,0,2,0,2106,0,2
8.99,12,24,0,19,165,2107,0,2
7.49,13,24,0,10,18,2108,0,2
7.25,13,25,0,65,13,2109,0,1
6.73,12,23,0,66,83,2110,0,0
7.3,2,23,0,11,49,2111,3,1
5.67,12,2,0,0,209,2112,0,2
5.0,130,5,0,38,341,2113,0,2
5.0,47,40,0,12,131,2114,0,2
6.77,1,49,0,83,14,2115,2,2
5.0,30,25,0,19,396,2116,0,2
7.94,50,24,0,12,4,2117,0,2
5.0,12,6,0,177,187,2118,1,3
8.18,1,107,0,48,112,2119,2,2
6.55,12,24,0,10,95,2120,0,3
7.7,12,23,0,19,13,2121,0,3
6.45,2,3,0,0,171,2122,4,2
8.13,12,23,0,11,69,2123,0,1
6.8,1,95,0,289,112,2124,2,2
7.14,51,24,0,12,4,2125,0,2
7.07,13,23,0,290,22,2126,0,5
7.48,13,24,0,19,53,2127,0,2
7.27,6,4,0,11,49,2128,4,1
6.6,12,24,0,11,88,2129,0,1
5.86,13,3,0,230,46,2130,0,2
6.22,10,24,0,159,170,2131,1,2
5.0,1,24,0,38,90,2132,2,7
6.19,7,2,0,93,192,2133,1,2
6.41,24,22,0,12,270,2134,0,0
7.89,1,66,0,11,69,2135,2,3
6.77,1,27,0,48,2,2136,3,2
6.53,12,24,0,11,12,2137,0,1
7.55,13,24,0,19,11,2138,0,2
6.26,26,3,0,34,12,2139,0,2
6.76,12,23,0,34,54,2140,0,2
5.0,33,30,0,89,100,2141,0,3
7.85,1,26,0,146,52,2142,2,3
6.82,12,3,0,230,32,2143,0,2
6.9,12,12,0,18,95,2144,0,2
7.39,1,104,0,35,132,2145,1,3
6.68,12,24,0,19,26,2146,0,1
7.46,12,24,0,11,45,2147,0,2
5.27,12,5,0,291,173,2148,0,3
7.05,12,23,0,18,210,2149,0,2
5.55,1,23,0,204,28,2150,4,2
5.0,10,24,0,292,241,2151,1,5
7.24,3,30,0,43,112,2152,3,2
6.87,13,3,0,245,171,2153,0,2
5.0,1,70,0,112,209,2154,2,0
7.6,1,24,0,19,44,2155,4,2
7.22,11,23,0,19,310,2156,0,2
7.07,12,24,0,29,145,2157,0,2
7.73,13,23,0,12,202,2158,0,2
5.0,56,25,0,38,41,2159,0,3
7.0,11,1,0,19,93,2160,4,2
7.35,12,23,0,12,12,2161,0,1
7.52,26,24,0,65,18,2162,0,1
7.05,13,24,0,19,13,2163,0,1
7.51,12,23,0,48,2,2164,0,2
7.0,12,11,0,285,420,2165,0,3
6.21,7,3,0,61,168,2166,4,2
6.81,1,43,0,7,2,2167,3,3
8.19,24,23,0,26,18,2168,0,1
7.8,2,22,0,20,27,2169,3,2
6.46,12,7,0,177,420,2170,1,5
7.62,12,23,0,19,13,2171,0,2
6.29,2,57,0,101,482,2172,4,3
5.99,24,23,0,106,25,2173,0,3
6.78,12,12,0,9,12,2174,0,2
6.24,39,11,0,104,420,2175,1,5
7.42,13,24,0,34,80,2176,0,5
8.57,12,24,0,11,482,2177,0,5
7.95,12,23,0,2,53,2178,0,2
7.09,1,68,0,293,10,2179,2,3
6.04,24,1,0,294,192,2180,1,2
7.29,1,24,0,22,49,2181,3,1
5.0,1,66,0,35,39,2182,3,2
7.08,12,23,0,22,10,2183,0,2
5.0,8,30,0,289,211,2184,1,3
7.69,9,2,0,7,93,2185,4,2
5.0,130,1,0,38,93,2186,0,3
7.35,12,24,0,19,13,2187,0,0
7.23,97,23,0,35,112,2188,0,2
6.9,13,7,0,65,117,2189,0,2
8.41,12,24,0,9,145,2190,0,2
8.09,3,23,0,295,4,2191,3,2
6.82,1,13,0,29,11,2192,4,2
5.72,26,24,0,296,41,2193,0,3
7.64,13,23,0,19,44,2194,0,2
6.31,3,6,0,7,7,2195,4,3
8.19,12,23,0,34,10,2196,0,2
7.71,12,24,0,18,18,2197,0,2
5.0,32,10,0,101,129,2198,0,3
7.6,26,24,0,2,22,2199,0,2
5.07,13,1,0,178,194,2200,0,2
5.91,6,16,0,100,420,2201,1,2
6.2,2,2,0,230,68,2202,4,2
5.73,8,5,0,271,323,2203,1,5
7.1,26,12,0,11,41,2204,1,5
7.34,13,23,0,0,41,2205,0,5
6.39,39,24,0,12,27,2206,0,3
6.63,7,4,0,131,362,2207,4,1
6.93,12,23,0,275,46,2208,0,2
5.93,2,2,0,0,68,2209,4,2
6.54,12,3,0,0,66,2210,0,2
7.09,1,24,0,18,18,2211,3,1
6.92,12,23,0,34,64,2212,0,1
6.03,1,12,0,104,420,2213,1,2
7.18,12,24,0,31,11,2214,0,2
6.47,1,10,0,146,13,2215,4,2
8.32,51,24,0,12,482,2216,0,2
6.33,1,25,0,11,304,2217,4,1
8.1,1,57,0,62,53,2218,2,3
6.5,13,7,0,16,198,2219,0,3
6.16,8,30,0,297,53,2220,4,0
6.12,6,40,0,12,270,2221,4,0
7.42,131,23,0,35,112,2222,0,2
5.72,12,12,0,52,488,2223,0,3
5.58,12,3,0,116,66,2224,0,2
5.35,13,4,0,298,80,2225,0,0
6.41,13,7,0,34,66,2226,0,2
7.8,11,22,0,19,13,2227,0,1
5.0,6,1,0,35,46,2228,0,0
8.54,25,23,0,66,10,2229,0,2
6.94,11,23,0,299,33,2230,0,5
5.88,12,3,0,0,171,2231,0,2
6.65,12,8,0,0,171,2232,0,2
5.0,50,23,0,4,270,2233,0,3
5.44,51,24,0,12,0,2234,0,3
6.64,12,23,0,34,80,2235,0,5
5.16,12,4,0,236,78,2236,0,2
6.48,12,23,0,11,90,2237,0,2
7.4,1,24,0,4,7,2238,3,2
7.7,10,15,0,233,287,2239,1,2
7.08,4,23,0,48,2,2240,3,2
6.64,12,23,0,11,8,2241,0,2
5.37,1,5,0,0,66,2242,4,2
6.51,12,24,0,2,399,2243,0,3
5.0,52,1,0,2,162,2244,0,3
6.65,41,8,0,104,57,2245,1,5
7.6,1,89,0,12,90,2246,2,2
7.87,1,110,0,27,362,2247,2,1
7.82,13,13,0,19,6,2248,1,2
5.0,26,5,0,300,100,2249,0,3
7.26,50,23,0,301,198,2250,0,0
6.72,13,3,0,0,194,2251,0,3
8.5,6,28,0,19,26,2252,2,1
8.22,13,24,0,66,7,2253,0,2
6.9,12,23,0,19,13,2254,0,1
7.39,12,24,0,11,95,2255,0,2
8.22,1,71,0,11,12,2256,2,2
6.8,39,1,0,302,212,2257,0,5
6.72,12,2,0,0,68,2258,0,2
5.43,12,23,0,34,25,2259,0,2
6.17,8,3,0,257,165,2260,1,0
7.41,2,15,0,7,4,2261,4,2
7.59,13,7,0,34,52,2262,0,3
7.8,1,51,0,62,53,2263,2,3
7.77,1,52,0,62,53,2264,2,3
5.0,10,3,0,252,183,2265,1,3
6.56,24,12,0,12,482,2266,0,1
8.53,13,23,0,19,165,2267,0,2
4.9,52,25,0,257,129,2268,0,0
6.39,7,1,0,83,194,2269,1,2
7.35,50,24,0,12,95,2270,0,2
6.86,12,23,0,34,64,2271,0,1
7.29,15,5,0,67,27,2272,1,2
5.0,1,47,0,35,39,2273,4,2
5.44,10,4,0,6,168,2274,4,3
5.0,1,55,0,31,213,2275,3,2
7.65,12,24,0,66,198,2276,0,2
5.0,13,1,0,252,93,2277,0,3
6.3,1,25,0,0,15,2278,3,2
7.5,1,95,0,48,4,2279,2,2
7.44,1,82,0,303,18,2280,2,1
5.0,26,3,0,304,27,2281,0,0
7.24,12,24,0,18,18,2282,0,1
5.52,4,30,0,66,162,2283,4,2
6.99,12,23,0,19,22,2284,0,3
6.4,1,74,0,129,112,2285,2,3
6.89,25,24,0,101,11,2286,0,2
5.0,47,6,0,252,100,2287,1,3
7.14,23,24,0,19,113,2288,0,0
6.88,2,25,0,94,69,2289,4,3
7.64,13,24,0,18,18,2290,0,1
6.7,12,23,0,11,27,2291,0,2
7.47,12,24,0,174,198,2292,0,2
6.51,12,24,0,11,25,2293,0,3
6.25,1,4,0,16,72,2294,3,3
8.38,13,24,0,19,113,2295,0,1
6.51,12,2,0,230,78,2296,0,5
6.85,12,24,0,29,225,2297,0,3
6.82,1,94,0,305,270,2298,2,0
4.18,12,4,0,0,214,2299,0,3
7.1,12,23,0,9,11,2300,0,2
8.57,13,23,0,18,482,2301,0,3
7.4,1,26,0,242,31,2302,3,2
7.96,24,22,0,48,482,2303,0,2
7.29,1,23,0,6,53,2304,3,2
6.58,1,135,0,306,93,2305,2,3
7.21,12,24,0,29,14,2306,0,2
6.71,12,24,0,18,46,2307,0,1
6.66,12,8,0,0,171,2308,0,2
7.17,12,24,0,34,46,2309,0,2
7.14,24,23,0,6,482,2310,0,2
4.43,1,2,0,101,1,2311,5,3
6.82,1,24,0,6,53,2312,4,2
7.05,13,23,0,307,17,2313,0,5
6.65,13,3,0,67,194,2314,0,2
7.06,1,23,0,19,13,2315,4,1
5.0,2,45,0,7,36,2316,4,2
7.53,12,24,0,9,90,2317,0,2
6.33,1,48,0,12,270,2318,4,2
5.51,1,25,0,308,81,2319,2,2
6.9,24,23,0,266,13,2320,0,2
5.55,51,24,0,39,215,2321,0,3
5.74,26,2,0,271,162,2322,0,5
6.37,24,19,0,101,287,2323,0,6
7.93,1,89,0,4,93,2324,2,2
6.98,12,23,0,2,279,2325,0,1
5.79,12,24,0,12,18,2326,0,2
6.91,13,23,0,12,90,2327,0,2
7.33,12,23,0,34,18,2328,0,1
7.82,12,23,0,34,5,2329,0,2
5.0,24,10,0,101,27,2330,0,7
7.37,12,24,0,94,7,2331,0,3
6.94,18,13,0,104,420,2332,1,5
7.39,13,3,0,0,171,2333,0,2
6.44,12,2,0,0,68,2334,0,2
6.58,49,24,0,12,270,2335,0,0
7.22,13,24,0,78,131,2336,0,2
6.86,12,15,0,195,136,2337,1,1
6.4,9,3,0,182,216,2338,0,2
8.73,25,24,0,48,93,2339,0,2
8.17,24,22,0,38,310,2340,0,2
6.33,1,43,0,19,26,2341,4,2
6.18,1,50,0,19,26,2342,4,2
6.32,1,67,0,19,26,2343,4,2
3.38,12,3,0,309,217,2344,0,0
7.77,12,23,0,4,131,2345,0,2
9.1,51,24,0,19,165,2346,0,2
5.23,12,3,0,4,93,2347,0,5
7.51,12,23,0,48,2,2348,0,2
6.45,12,23,0,273,18,2349,0,0
4.72,12,2,0,0,130,2350,0,8
6.27,6,8,0,83,112,2351,1,3
5.0,27,15,0,300,100,2352,0,3
6.66,39,9,0,104,420,2353,1,2
8.15,10,23,0,10,27,2354,0,1
6.87,12,23,0,34,12,2355,0,2
7.71,1,105,0,63,112,2356,2,3
7.49,12,24,0,104,420,2357,0,5
6.38,12,24,0,2,14,2358,0,3
5.0,1,24,0,271,162,2359,2,5
6.69,13,24,0,19,32,2360,0,1
5.0,1,24,0,271,162,2361,4,5
7.08,12,24,0,19,13,2362,0,1
5.34,10,5,0,101,83,2363,0,5
6.53,13,2,0,67,194,2364,1,2
6.87,12,12,0,29,103,2365,0,2
7.32,12,20,0,108,62,2366,1,1
6.09,2,47,0,12,270,2367,3,0
7.22,1,24,0,31,11,2368,4,2
6.7,12,23,0,12,130,2369,0,5
7.55,13,23,0,34,46,2370,0,3
6.48,12,1,0,178,192,2371,1,2
7.22,1,98,0,238,112,2372,2,3
7.27,12,23,0,34,18,2373,0,2
7.69,25,23,0,12,90,2374,0,2
7.68,12,14,0,19,26,2375,1,1
7.63,2,23,0,74,2,2376,4,2
7.55,12,24,0,11,12,2377,0,2
5.0,243,1,0,38,183,2378,0,3
6.41,2,2,0,0,68,2379,4,2
7.49,25,24,0,101,270,2380,0,2
7.18,25,24,0,101,11,2381,0,2
6.56,12,2,0,22,31,2382,0,2
6.45,24,24,0,19,13,2383,0,0
4.67,13,3,0,66,218,2384,0,3
6.99,15,14,0,104,262,2385,1,5
6.52,1,56,0,65,5,2386,2,2
6.63,12,24,0,29,78,2387,0,2
5.0,115,24,0,63,270,2388,0,3
7.51,15,15,0,104,420,2389,1,2
7.29,1,15,0,2,78,2390,4,3
6.47,1,91,0,310,90,2391,4,3
6.25,2,2,0,230,68,2392,4,2
7.19,13,24,0,182,131,2393,0,2
6.5,3,4,0,257,93,2394,3,2
7.08,10,24,0,20,27,2395,0,2
7.41,1,24,0,311,55,2396,4,5
6.44,1,3,0,0,66,2397,4,2
5.88,12,24,0,2,14,2398,0,3
5.94,12,4,0,230,148,2399,0,5
6.3,12,24,0,34,83,2400,0,2
8.26,1,100,0,19,13,2401,2,2
7.3,1,106,0,35,112,2402,4,2
8.49,12,24,0,10,7,2403,0,5
6.38,13,7,0,67,17,2404,0,5
6.59,26,7,0,101,110,2405,0,2
6.22,10,12,0,100,124,2406,1,2
7.52,6,23,0,19,24,2407,0,5
7.3,12,24,0,31,32,2408,0,2
6.14,12,5,0,29,192,2409,0,3
6.9,1,70,0,141,112,2410,2,3
5.39,12,1,0,128,46,2411,0,0
5.76,3,2,0,312,147,2412,0,3
5.0,1,50,0,35,4,2413,4,2
5.0,1,25,0,83,4,2414,3,2
7.9,12,24,0,11,12,2415,0,5
5.0,12,14,0,108,150,2416,1,0
7.11,12,24,0,104,27,2417,0,1
7.68,21,16,0,104,420,2418,1,5
6.91,4,8,0,16,41,2419,4,3
8.11,1,12,0,12,165,2420,4,2
6.42,12,3,0,29,7,2421,0,0
6.64,1,105,0,43,131,2422,2,2
7.03,12,23,0,29,7,2423,0,0
6.53,12,24,0,11,88,2424,0,2
8.25,25,23,0,18,7,2425,0,2
6.43,12,12,0,29,14,2426,0,5
6.54,12,23,0,2,12,2427,0,1
6.17,12,24,0,83,27,2428,0,2
6.18,12,24,0,34,14,2429,0,1
6.6,12,3,0,0,66,2430,0,5
5.95,12,22,0,6,25,2431,0,3
7.32,12,11,0,11,100,2432,0,5
6.92,1,8,0,174,117,2433,4,2
6.68,12,2,0,0,68,2434,0,2
8.51,39,23,0,10,44,2435,0,2
7.26,12,24,0,31,78,2436,0,2
7.62,12,24,0,18,46,2437,0,2
8.11,13,24,0,18,7,2438,0,2
6.98,1,96,0,43,131,2439,2,2
5.0,1,24,0,217,4,2440,2,2
5.64,12,23,0,11,12,2441,0,3
8.21,12,23,0,58,78,2442,0,2
7.44,1,24,0,11,49,2443,3,1
7.43,1,21,0,242,4,2444,4,2
5.0,1,70,0,43,202,2445,4,2
8.41,2,26,0,12,165,2446,3,2
6.22,24,25,0,12,4,2447,0,2
6.98,12,23,0,2,12,2448,0,2
6.26,12,2,0,0,38,2449,0,2
7.13,12,23,0,34,18,2450,0,2
7.95,13,24,0,2,22,2451,0,2
7.55,51,23,0,12,13,2452,0,2
5.91,12,8,0,182,219,2453,0,3
6.36,12,4,0,11,220,2454,0,3
5.0,10,2,0,252,318,2455,1,1
6.96,5,6,0,11,12,2456,4,2
5.61,12,24,0,34,27,2457,0,2
6.53,12,23,0,313,221,2458,0,1
6.55,60,34,0,4,10,2459,1,2
7.06,12,23,0,19,2,2460,0,2
4.8,12,2,0,0,130,2461,0,8
7.59,12,23,0,314,362,2462,0,3
6.41,25,24,0,101,202,2463,0,3
8.02,25,23,0,12,4,2464,0,3
7.19,13,24,0,18,13,2465,0,1
7.52,1,111,0,27,31,2466,2,3
5.53,12,24,0,29,95,2467,0,3
6.86,12,23,0,2,12,2468,0,2
7.54,8,14,0,104,420,2469,1,2
7.96,11,22,0,19,13,2470,0,5
5.0,11,6,0,12,100,2471,0,2
6.93,10,24,0,9,18,2472,0,2
7.59,12,24,0,31,27,2473,0,2
6.7,2,3,0,11,8,2474,4,3
4.47,12,3,0,126,185,2475,1,2
7.23,15,19,0,177,262,2476,1,5
5.0,44,10,0,101,27,2477,0,7
5.0,6,5,0,144,25,2478,0,3
8.81,12,24,0,19,165,2479,0,2
5.8,12,3,0,0,68,2480,0,2
6.82,1,23,0,128,18,2481,4,3
6.89,1,11,0,11,28,2482,4,3
6.33,60,1,0,49,194,2483,1,5
7.06,2,24,0,0,78,2484,3,2
5.0,1,48,0,101,279,2485,4,2
5.39,11,3,0,74,222,2486,0,1
6.21,1,24,0,12,270,2487,4,0
7.47,26,17,0,108,420,2488,1,2
8.46,12,26,0,19,26,2489,0,1
6.87,4,7,0,128,41,2490,4,3
7.25,1,104,0,43,131,2491,2,2
6.93,12,24,0,11,11,2492,0,2
7.13,12,24,0,178,18,2493,0,1
5.41,12,3,0,315,126,2494,0,1
6.63,12,2,0,0,68,2495,0,2
6.03,1,8,0,292,20,2496,2,2
6.89,13,24,0,11,362,2497,0,1
6.3,12,23,0,11,49,2498,0,0
4.91,10,23,0,114,293,2499,0,1
7.79,12,23,0,11,7,2500,0,2
7.13,1,69,0,2,18,2501,2,3
6.3,1,4,0,0,130,2502,4,2
5.62,13,3,0,316,93,2503,0,2
7.23,13,13,0,104,420,2504,1,2
5.0,2,20,0,101,279,2505,4,2
5.0,47,30,0,182,162,2506,0,3
5.43,12,4,0,230,206,2507,0,3
6.29,12,7,0,1,198,2508,0,3
5.0,13,6,0,236,223,2509,0,5
7.63,10,23,0,0,55,2510,1,5
6.54,13,7,0,16,198,2511,0,3
7.05,12,24,0,2,399,2512,0,3
6.39,12,2,0,230,78,2513,0,5
7.34,24,13,0,48,25,2514,0,2
6.83,12,24,0,2,64,2515,0,1
6.54,14,10,0,317,420,2516,1,0
5.0,6,2,0,35,46,2517,0,3
6.74,1,75,0,35,112,2518,4,2
6.83,5,4,0,20,14,2519,4,1
5.39,1,4,0,236,78,2520,4,2
7.72,1,106,0,35,112,2521,4,2
5.0,4,24,0,182,162,2522,0,3
7.34,6,3,0,11,49,2523,4,1
6.53,7,2,0,242,224,2524,4,2
7.94,12,23,0,174,225,2525,0,2
6.53,1,1,0,10,51,2526,2,3
5.0,13,24,0,271,162,2527,0,5
5.0,13,2,0,29,202,2528,1,3
7.15,12,9,0,48,27,2529,0,2
7.05,12,17,0,66,93,2530,0,2
6.71,12,25,0,178,310,2531,0,1
7.33,12,25,0,101,196,2532,0,2
7.53,12,23,0,9,18,2533,0,2
7.86,1,23,0,146,27,2534,3,1
6.22,26,3,0,318,100,2535,0,2
5.0,31,28,0,43,131,2536,0,2
6.55,9,13,0,19,13,2537,4,1
8.14,4,24,0,19,26,2538,0,1
5.0,26,25,0,35,202,2539,0,2
3.8,2,44,0,266,100,2540,1,3
5.0,49,10,0,100,57,2541,1,5
5.77,1,5,0,75,157,2542,5,0
6.05,12,23,0,21,27,2543,0,0
6.78,1,26,0,319,293,2544,4,2
6.49,13,24,0,6,78,2545,0,1
6.4,1,100,0,100,57,2546,2,5
5.0,26,24,0,35,39,2547,0,2
6.41,12,7,0,100,57,2548,1,5
7.15,1,11,0,0,46,2549,3,2
7.39,12,23,0,19,109,2550,0,1
6.94,13,3,0,6,66,2551,0,5
7.19,12,3,0,2,172,2552,0,2
8.61,13,23,0,146,172,2553,0,2
7.45,12,12,0,178,192,2554,0,3
6.72,2,13,0,20,12,2555,4,2
5.62,13,2,0,20,27,2556,0,2
7.88,1,63,0,2,53,2557,3,2
5.49,24,11,0,29,310,2558,0,3
6.82,12,23,0,18,49,2559,0,1
7.18,12,23,0,22,12,2560,0,1
6.0,10,10,0,101,167,2561,0,2
6.76,1,24,0,43,131,2562,2,2
6.19,1,20,0,19,226,2563,2,5
7.6,14,15,0,104,420,2564,1,2
7.71,12,24,0,34,54,2565,0,5
6.47,12,13,0,10,198,2566,0,2
5.0,13,9,0,233,93,2567,0,2
5.0,27,9,0,233,93,2568,0,2
8.03,13,24,0,11,362,2569,0,2
5.0,12,1,0,66,131,2570,1,2
5.54,12,23,0,320,18,2571,0,1
5.0,12,4,0,66,131,2572,1,2
6.14,1,58,0,62,88,2573,2,3
6.42,12,23,0,321,119,2574,0,3
7.49,12,24,0,26,12,2575,0,1
7.48,12,19,0,108,420,2576,1,2
6.19,12,23,0,204,28,2577,0,2
6.06,1,3,0,0,66,2578,4,5
8.41,12,22,0,6,83,2579,0,5
7.03,12,23,0,19,113,2580,0,2
7.58,12,24,0,12,90,2581,0,2
7.53,12,23,0,22,88,2582,0,2
6.75,3,6,0,4,46,2583,4,2
6.25,12,3,0,237,171,2584,0,2
7.48,1,23,0,20,18,2585,3,2
5.0,12,3,0,322,227,2586,0,3
7.21,1,26,0,23,18,2587,4,3
5.74,1,9,0,15,89,2588,4,3
6.74,1,24,0,19,13,2589,4,3
6.72,12,23,0,22,198,2590,0,2
6.76,6,5,0,11,18,2591,4,2
5.0,32,9,0,101,287,2592,0,3
5.99,12,3,0,237,171,2593,0,2
7.15,13,24,0,19,13,2594,0,0
5.6,1,6,0,7,202,2595,4,2
5.0,30,1,0,116,66,2596,1,2
7.09,1,15,0,319,2,2597,3,1
7.45,13,23,0,19,13,2598,0,5
8.18,12,23,0,11,12,2599,0,2
7.17,12,24,0,6,53,2600,0,2
6.47,26,7,0,101,1,2601,0,2
5.67,1,3,0,237,171,2602,4,2
6.9,11,30,0,7,87,2603,4,2
6.55,12,3,0,0,130,2604,0,2
7.4,12,24,0,12,10,2605,0,3
7.37,1,24,0,58,11,2606,3,2
7.54,12,23,0,19,13,2607,0,1
6.4,7,6,0,11,362,2608,4,1
8.05,3,25,0,94,18,2609,3,2
7.96,12,24,0,12,46,2610,0,2
5.0,16,24,0,104,198,2611,1,0
7.44,4,24,0,12,270,2612,4,0
5.37,2,15,0,323,93,2613,1,2
8.06,25,24,0,18,7,2614,0,2
5.64,12,4,0,324,228,2615,1,2
6.78,11,23,0,11,27,2616,0,1
7.1,1,23,0,239,33,2617,1,5
8.12,2,58,0,325,13,2618,3,2
5.0,50,3,0,12,99,2619,0,2
5.0,1,7,0,245,268,2620,3,2
7.86,2,22,0,19,13,2621,3,5
8.27,13,24,0,7,7,2622,0,3
8.09,1,23,0,326,78,2623,3,1
7.28,1,1,0,2,229,2624,2,2
6.64,12,23,0,34,130,2625,0,2
6.65,11,2,0,12,192,2626,4,1
6.41,7,1,0,19,6,2627,2,2
7.54,12,23,0,34,5,2628,0,1
6.45,12,4,0,116,66,2629,0,5
5.98,12,23,0,12,7,2630,0,2
6.76,12,23,0,18,230,2631,0,1
6.73,13,30,0,58,18,2632,4,1
7.19,11,23,0,19,13,2633,0,1
6.5,25,24,0,101,202,2634,0,3
7.74,16,20,0,104,420,2635,1,5
8.39,13,24,0,18,93,2636,0,2
6.32,63,10,0,104,420,2637,1,5
7.27,12,12,0,155,231,2638,0,2
7.08,12,23,0,19,26,2639,0,5
5.42,12,24,0,79,232,2640,0,3
5.0,88,25,0,12,70,2641,0,2
6.08,12,3,0,33,222,2642,0,2
5.0,27,2,0,11,233,2643,0,3
8.0,1,83,0,29,362,2644,2,3
6.95,1,44,0,327,32,2645,3,1
7.72,2,18,0,19,52,2646,4,3
7.61,1,20,0,58,12,2647,3,2
5.0,24,25,0,12,170,2648,0,0
8.06,1,95,0,115,131,2649,2,2
7.35,12,23,0,328,145,2650,1,5
8.15,12,23,0,66,131,2651,0,2
6.82,51,1,0,19,7,2652,4,2
5.0,51,24,0,12,11,2653,0,3
6.55,2,2,0,230,22,2654,4,2
5.0,50,2,0,89,233,2655,0,3
6.69,12,23,0,34,210,2656,0,2
7.36,12,24,0,34,46,2657,0,5
7.52,12,23,0,2,5,2658,0,2
6.82,15,4,0,12,168,2659,0,2
7.57,12,23,0,29,11,2660,0,2
6.88,1,23,0,19,88,2661,4,2
6.57,12,24,0,11,2,2662,0,2
6.51,6,3,0,58,9,2663,4,2
7.28,1,96,0,50,131,2664,2,2
7.72,12,24,0,31,11,2665,0,2
5.0,26,24,0,0,162,2666,0,2
7.66,22,25,0,9,482,2667,0,2
7.55,24,13,0,182,32,2668,0,2
6.52,12,22,0,2,88,2669,0,2
7.04,13,24,0,65,13,2670,0,1
7.28,1,22,0,233,287,2671,1,2
7.59,12,23,0,34,12,2672,0,1
7.41,12,12,0,9,109,2673,0,2
7.33,12,24,0,12,482,2674,0,2
6.88,1,23,0,0,14,2675,3,2
7.07,1,12,0,0,46,2676,4,2
8.23,52,24,0,12,482,2677,0,2
6.24,4,8,0,268,202,2678,1,2
6.57,12,3,0,0,171,2679,0,2
5.0,1,18,0,245,154,2680,3,2
8.13,10,24,0,19,13,2681,0,2
6.83,1,92,0,234,90,2682,4,2
7.52,13,24,0,31,362,2683,0,1
6.9,12,24,0,31,78,2684,0,2
8.45,120,5,0,12,18,2685,0,2
5.59,12,24,0,62,64,2686,0,1
7.68,13,24,0,11,362,2687,0,3
6.51,12,24,0,2,399,2688,0,3
7.38,12,23,0,11,12,2689,0,1
8.2,25,23,0,12,90,2690,0,2
4.77,12,2,0,0,130,2691,0,8
6.53,2,2,0,230,22,2692,4,2
8.1,12,23,0,18,22,2693,0,2
7.73,102,24,0,12,13,2694,0,2
6.33,1,23,0,12,9,2695,4,2
7.36,12,23,0,34,46,2696,0,2
6.85,26,4,0,7,93,2697,0,2
7.34,1,22,0,19,13,2698,4,1
7.51,1,88,0,63,112,2699,2,3
6.43,1,24,0,12,270,2700,4,0
