Score,Episodes,Duration_format,Genre_format,Producers_format,Studios_format,Name_format,Type_format,Source_format
7.31,4,30,10,107,121,2037,2,1
6.68,12,24,0,49,31,2038,0,1
7.09,1,23,0,6,86,2039,3,1
7.12,39,5,0,6,127,2040,0,0
7.36,11,22,3,3,123,2041,0,1
6.37,52,25,1,14,295,2042,0,1
7.39,1,98,2,18,15,2043,1,0
6.65,52,23,2,125,123,2044,0,0
7.2,12,24,0,4,88,2045,0,4
7.28,24,24,0,12,182,2046,0,1
6.73,4,50,6,240,1,2047,2,1
8.02,25,22,3,25,15,2048,0,1
7.62,1,110,1,0,15,2049,1,28
7.63,4,29,1,241,19,2050,2,1
6.67,31,25,6,3,5,2051,0,1
5.24,3,30,2,0,63,2052,2,0
7.25,24,1,0,10,5,2053,3,2
6.22,24,24,0,44,3,2054,0,1
6.61,25,2,0,5,159,2055,0,0
5.76,1,48,0,10,15,2056,2,1
5.5,1,70,4,71,78,2057,2,1
6.22,27,23,1,3,295,2058,0,0
6.3,51,24,0,82,3,2059,0,1
7.09,12,23,0,12,123,2060,0,1
6.15,13,1,0,0,3,2061,3,1
6.84,12,25,0,41,103,2062,0,2
8.52,26,22,3,5,182,2063,0,1
6.38,51,24,0,2,49,2064,0,1
6.18,305,6,0,7,5,2065,0,0
6.31,40,5,0,26,295,2066,0,0
6.48,1,4,14,26,182,2067,14,0
7.13,1,28,1,68,86,2068,2,5
7.16,11,22,11,3,1,2069,0,1
6.65,12,24,0,12,124,2070,0,4
8.0,13,24,1,149,103,2071,2,1
7.02,1,94,0,4,6,2072,1,28
7.21,1,25,0,56,103,2073,2,1
6.71,1,4,17,12,206,2074,3,0
6.79,12,24,0,227,128,2075,0,2
7.09,13,24,0,223,63,2076,0,1
6.45,12,24,0,9,11,2077,0,4
6.81,11,2,16,72,20,2078,3,0
8.06,11,22,3,18,0,2079,0,0
7.72,24,24,1,10,1,2080,0,1
6.89,1,96,0,23,30,2081,1,1
6.33,2,30,10,114,333,2082,2,2
6.32,7,30,0,12,84,2083,3,0
6.39,6,7,0,137,73,2084,3,3
6.7,1,20,2,198,6,2085,3,28
7.01,1,22,1,242,129,2086,4,1
7.31,1,2,1,0,206,2087,1,0
7.42,1,5,1,17,79,2088,3,4
7.04,1,21,0,9,5,2089,3,1
6.93,12,24,0,19,16,2090,0,1
7.35,1,95,0,44,3,2091,1,1
6.22,1,22,0,10,78,2092,2,0
8.16,7,62,1,0,206,2093,2,5
6.3,4,28,10,121,71,2094,2,1
7.6,13,24,0,12,125,2095,0,4
7.85,1,24,3,128,79,2096,3,2
7.1,1,4,3,47,19,2097,3,2
5.73,1,67,0,50,100,2098,2,1
7.6,1,82,0,3,15,2099,1,0
7.3,1,27,0,6,86,2100,2,1
7.32,12,24,1,19,29,2101,0,0
4.73,65,6,1,243,102,2102,0,0
4.73,1,24,22,244,31,2103,2,0
7.41,1,100,3,12,15,2104,1,4
6.18,1,15,0,25,295,2105,2,1
8.03,4,15,3,6,0,2106,3,1
5.77,2,31,10,107,72,2107,2,2
6.11,16,2,0,9,31,2108,0,9
6.13,26,24,1,2,243,2109,0,0
7.65,25,20,2,2,3,2110,0,1
8.15,1,102,1,83,56,2111,1,1
6.45,24,24,1,245,267,2112,0,1
6.66,331,25,0,3,127,2113,0,1
7.2,12,24,0,10,63,2114,0,1
4.49,1,30,23,246,153,2115,2,0
8.15,13,24,0,6,84,2116,0,0
7.48,1,16,0,17,5,2117,3,1
6.17,4,25,0,17,1,2118,2,5
7.14,39,4,0,141,14,2119,0,0
7.09,1,27,0,22,206,2120,3,1
5.97,12,5,0,28,47,2121,0,1
7.37,4,28,1,61,1,2122,2,4
7.48,12,24,1,6,0,2123,0,0
7.31,12,24,0,20,47,2124,0,1
7.9,26,13,0,223,38,2125,0,1
7.87,50,24,8,25,3,2126,0,1
8.36,12,50,1,6,110,2127,0,4
7.31,50,2,0,247,5,2128,0,1
7.0,1,110,1,2,206,2129,1,1
7.6,1,61,1,6,26,2130,1,4
6.58,12,24,1,137,23,2131,0,6
7.57,12,24,1,10,15,2132,0,28
5.97,22,23,1,23,142,2133,0,0
7.63,1,92,0,18,15,2134,1,0
6.23,12,24,0,151,16,2135,0,1
8.29,1,102,1,54,182,2136,1,0
7.31,13,24,1,2,12,2137,0,4
6.16,12,25,1,8,103,2138,0,2
6.87,5,25,15,107,63,2139,2,0
6.05,1,30,10,248,76,2140,2,2
7.68,175,24,0,2,86,2141,0,1
6.0,6,3,1,49,23,2142,3,6
7.22,12,24,0,6,86,2143,0,1
7.32,13,24,0,13,19,2144,0,1
8.18,24,24,1,6,44,2145,0,4
7.06,12,24,1,137,19,2146,0,1
7.24,27,24,1,47,123,2147,0,4
7.67,1,51,1,12,15,2148,1,1
7.56,24,23,1,61,1,2149,0,4
7.96,11,23,0,18,295,2150,0,5
7.33,1,58,3,60,19,2151,3,2
5.77,1,22,1,12,130,2152,2,0
7.23,5,15,2,117,40,2153,1,0
6.31,1,73,0,83,131,2154,2,1
7.56,12,24,4,6,86,2155,0,0
8.22,26,24,0,6,206,2156,0,1
7.83,1,23,0,10,79,2157,3,3
7.04,9,16,1,147,295,2158,4,28
6.54,1,20,0,249,6,2159,3,28
7.22,12,24,1,19,24,2160,0,1
7.37,9,4,0,223,8,2161,3,1
6.13,29,25,0,54,182,2162,0,6
6.83,52,25,24,250,132,2163,0,5
6.9,1,106,5,3,162,2164,3,1
6.37,12,23,1,22,182,2165,0,6
7.41,1,100,1,19,5,2166,1,2
7.62,1,123,0,18,15,2167,1,0
6.08,1,28,0,251,275,2168,2,3
6.94,3,8,0,232,133,2169,2,1
7.13,1,49,5,2,127,2170,1,1
7.7,13,24,0,6,86,2171,0,3
6.88,13,23,1,6,86,2172,0,0
7.07,13,24,0,6,86,2173,0,0
6.31,12,24,2,150,63,2174,0,2
7.27,23,19,7,23,295,2175,0,10
7.75,3,24,0,12,19,2176,3,3
5.99,1,21,11,66,267,2177,2,1
7.14,1,99,0,23,30,2178,1,1
7.0,1,111,3,162,295,2179,1,1
6.8,9,3,0,143,86,2180,3,28
7.06,3,29,10,248,76,2181,2,2
8.06,26,24,0,9,1,2182,0,1
7.12,1,52,1,252,134,2183,2,6
5.25,1,5,4,109,206,2184,3,0
7.93,12,24,0,6,19,2185,0,3
6.34,12,24,1,9,63,2186,0,2
7.02,44,23,1,2,6,2187,0,28
6.62,25,21,0,2,22,2188,0,1
6.89,12,23,0,41,42,2189,0,4
6.52,13,23,2,6,68,2190,0,0
5.55,1,35,10,253,153,2191,2,1
6.78,1,84,5,241,19,2192,1,1
6.64,12,24,0,12,8,2193,0,4
7.01,50,23,0,137,22,2194,0,0
5.1,1,27,20,63,47,2195,2,1
6.16,1,31,0,254,295,2196,1,1
6.46,26,3,0,227,128,2197,0,8
7.74,12,23,3,10,182,2198,0,5
5.96,52,5,0,8,135,2199,0,0
5.62,2,27,19,107,89,2200,2,2
8.65,1,162,0,17,79,2201,1,4
6.21,39,24,1,143,103,2202,0,0
7.15,1,80,0,66,5,2203,1,11
7.97,4,24,1,68,0,2204,3,0
6.52,1,25,3,226,123,2205,3,6
6.72,1,8,0,12,13,2206,2,2
7.48,3,29,15,107,114,2207,2,2
6.1,12,2,0,9,31,2208,0,9
8.05,1,106,4,113,50,2209,1,0
8.52,1,95,0,6,206,2210,1,1
6.57,2,23,0,149,4,2211,3,1
6.07,1,29,0,255,124,2212,2,28
5.7,12,3,0,247,136,2213,0,3
6.78,12,24,1,49,23,2214,0,1
6.11,2,30,10,114,333,2215,2,2
7.82,12,23,3,10,24,2216,0,1
6.72,13,24,0,19,63,2217,0,4
6.56,1,37,0,66,137,2218,2,3
7.65,24,24,1,8,5,2219,0,1
6.71,12,24,0,20,9,2220,0,1
6.29,9,2,0,256,120,2221,2,4
6.16,1,35,0,257,138,2222,2,1
6.3,1,98,4,258,15,2223,1,5
5.85,1,31,10,121,139,2224,2,0
7.59,13,24,0,6,140,2225,0,1
6.36,37,39,0,26,141,2226,0,0
7.6,13,24,0,20,19,2227,0,1
8.38,25,24,0,26,49,2228,0,1
7.58,26,24,3,26,5,2229,0,1
7.35,13,24,7,26,147,2230,0,5
6.91,1,15,0,12,15,2231,2,4
8.23,25,24,0,25,1,2232,0,1
6.89,1,96,1,4,6,2233,1,28
6.14,26,11,8,21,5,2234,4,2
8.04,13,24,0,6,86,2235,0,1
7.79,22,22,7,6,10,2236,0,1
6.96,1,3,1,28,4,2237,3,1
6.06,1,23,0,41,103,2238,3,2
6.18,6,3,1,49,23,2239,3,6
7.05,12,5,0,0,5,2240,0,1
6.94,12,24,0,12,1,2241,0,0
7.22,12,24,0,137,1,2242,0,4
6.11,25,4,0,259,37,2243,4,0
6.7,1,25,0,41,103,2244,2,2
8.61,11,23,0,18,182,2245,0,5
8.15,26,24,0,10,79,2246,0,3
6.94,12,24,0,137,73,2247,0,3
5.63,1,1,2,17,182,2248,2,1
7.43,1,24,0,260,38,2249,2,1
5.73,50,23,1,11,142,2250,0,1
5.78,1,72,2,44,98,2251,1,8
4.43,1,49,22,244,31,2252,2,0
7.51,16,2,0,261,0,2253,3,3
5.59,2,24,0,52,64,2254,2,28
7.01,2,30,10,107,76,2255,2,2
7.02,12,25,0,262,103,2256,0,2
7.96,2,21,0,17,5,2257,2,1
7.15,12,24,1,137,182,2258,0,1
6.84,2,29,0,25,44,2259,2,4
7.6,24,24,1,12,16,2260,0,4
7.39,1,90,1,10,8,2261,1,0
7.48,1,70,1,6,128,2262,1,5
6.53,2,26,0,20,8,2263,2,1
7.35,1,136,2,6,86,2264,1,0
6.58,151,25,0,59,45,2265,0,1
8.13,11,22,0,3,44,2266,0,1
5.91,1,13,1,21,206,2267,1,0
7.13,1,70,1,59,295,2268,1,0
7.83,1,127,3,6,206,2269,1,5
7.55,2,24,4,6,86,2270,3,0
7.0,51,24,17,2,103,2271,0,28
6.11,1,25,1,191,127,2272,3,5
6.33,51,25,0,7,127,2273,0,0
6.12,23,24,9,2,34,2274,0,1
7.38,52,24,2,2,123,2275,0,0
6.66,1,3,3,12,84,2276,14,0
7.06,65,25,0,56,236,2277,0,8
5.89,13,23,0,8,8,2278,0,6
7.42,1,85,0,44,3,2279,1,1
6.83,12,24,0,12,23,2280,0,4
6.34,51,12,1,21,206,2281,0,0
7.78,25,20,2,2,3,2282,0,1
6.19,1,30,0,101,143,2283,2,1
6.89,1,93,0,23,30,2284,1,3
6.7,1,110,0,23,30,2285,1,1
7.17,1,88,0,23,30,2286,1,1
7.02,1,97,0,23,30,2287,1,1
6.66,1,93,0,23,30,2288,1,1
7.32,1,100,0,23,30,2289,1,1
7.55,12,23,0,19,38,2290,0,1
7.9,2,23,0,6,44,2291,3,4
5.94,30,5,0,26,295,2292,0,0
6.81,1,3,0,7,5,2293,3,1
7.12,12,23,0,12,8,2294,0,4
8.1,24,24,3,2,0,2295,0,4
7.74,11,23,3,6,144,2296,0,1
6.44,2,5,0,2,6,2297,3,28
6.83,7,3,0,47,182,2298,3,1
6.28,12,24,1,6,86,2299,0,2
6.26,1,85,3,0,145,2300,1,5
6.58,6,29,1,137,23,2301,2,6
7.41,3,28,0,263,171,2302,2,1
7.06,1,75,3,0,295,2303,1,1
7.47,13,24,11,6,1,2304,0,1
7.57,48,5,0,66,5,2305,4,11
7.34,3,24,3,12,15,2306,2,4
6.52,1,98,1,91,3,2307,1,0
5.84,1,25,0,63,78,2308,2,1
7.75,1,51,1,19,15,2309,1,1
7.76,13,24,0,12,125,2310,0,4
7.73,12,23,0,2,24,2311,0,1
6.73,12,24,0,260,9,2312,0,2
6.21,51,24,0,2,49,2313,0,1
6.49,25,25,3,56,54,2314,0,1
6.07,1,25,0,254,295,2315,1,1
5.5,1,67,3,264,295,2316,3,5
7.46,12,24,0,12,88,2317,0,1
6.09,2,25,11,66,267,2318,2,1
6.13,1,89,2,265,236,2319,1,8
6.73,30,25,0,23,295,2320,0,0
6.88,12,24,0,9,1,2321,0,4
7.11,2,29,0,104,108,2322,2,1
6.59,1,22,22,41,103,2323,2,2
6.41,2,30,10,114,333,2324,2,2
5.7,1,15,0,25,15,2325,3,28
7.6,13,24,0,20,128,2326,0,3
7.36,25,24,0,10,63,2327,0,2
6.59,9,6,0,49,147,2328,3,2
7.44,12,24,0,10,19,2329,0,1
5.88,1,56,1,10,15,2330,2,0
5.99,77,24,0,59,56,2331,0,1
6.01,36,8,0,9,101,2332,0,1
7.33,1,22,11,25,15,2333,3,1
7.1,12,24,0,6,146,2334,0,4
7.73,13,23,0,137,47,2335,0,0
6.87,3,23,1,6,86,2336,3,0
6.02,28,19,5,26,1,2337,0,0
6.29,26,2,0,26,141,2338,0,0
6.33,1,23,1,6,86,2339,3,0
7.43,12,24,0,137,5,2340,0,4
6.21,1,90,0,36,30,2341,1,1
6.2,1,90,0,36,30,2342,1,1
5.97,4,30,2,20,5,2343,2,0
7.4,1,22,0,128,79,2344,2,1
6.26,12,25,3,20,9,2345,0,2
6.94,2,30,0,8,147,2346,2,1
7.41,1,51,1,0,206,2347,1,0
7.15,1,7,8,25,3,2348,3,1
7.26,12,25,1,2,47,2349,0,4
7.17,26,24,4,20,22,2350,0,4
7.23,25,25,1,6,0,2351,0,0
7.61,24,23,1,137,1,2352,0,4
6.23,12,1,0,66,137,2353,0,3
6.68,3,30,10,266,90,2354,2,2
7.66,1,99,5,2,182,2355,1,4
6.18,1,8,12,12,84,2356,3,0
7.0,50,2,0,247,5,2357,0,1
6.75,12,24,0,12,148,2358,0,4
7.48,1,34,1,10,1,2359,2,1
7.15,4,18,0,223,73,2360,2,0
7.62,2,27,0,6,84,2361,3,0
7.75,13,23,0,20,19,2362,0,1
6.44,1,67,5,3,14,2363,3,5
6.4,84,22,0,2,6,2364,0,28
7.3,1,30,0,25,3,2365,3,1
8.11,13,24,1,149,103,2366,2,1
7.32,1,110,0,6,0,2367,1,1
7.48,6,25,0,68,86,2368,3,1
7.34,12,24,0,9,8,2369,0,1
6.42,1,23,1,267,245,2370,2,1
8.02,1,90,1,42,33,2371,1,10
6.55,4,4,0,6,86,2372,3,0
7.25,26,23,1,21,149,2373,0,28
7.81,1,47,1,19,15,2374,1,1
9.11,24,24,4,10,110,2375,0,2
8.4,1,64,25,6,19,2376,1,4
7.95,26,24,0,12,84,2377,0,0
6.96,11,23,2,3,86,2378,0,0
5.57,1,30,0,31,193,2379,2,1
6.7,12,23,1,25,5,2380,0,4
6.95,13,24,1,8,1,2381,0,1
7.18,3,26,1,0,127,2382,2,0
6.4,1,25,0,61,206,2383,2,0
6.68,4,14,0,63,150,2384,2,1
7.08,50,24,4,156,206,2385,0,9
7.14,1,93,3,268,14,2386,1,1
5.04,1,30,1,8,101,2387,2,0
6.64,6,3,22,269,23,2388,3,4
6.91,12,24,1,30,2,2389,0,1
7.18,12,24,0,9,19,2390,0,4
6.94,2,28,10,121,71,2391,2,2
7.6,13,24,16,25,3,2392,0,1
7.87,1,49,1,19,15,2393,1,1
7.62,2,29,0,12,125,2394,2,4
6.48,13,24,1,20,128,2395,0,1
4.67,1,26,0,86,103,2396,2,0
6.53,12,24,0,14,44,2397,0,1
5.52,3,55,0,270,151,2398,2,1
5.1,1,16,0,271,149,2399,2,2
4.8,1,31,7,16,295,2400,14,1
7.71,8,24,0,12,140,2401,0,1
7.91,60,24,0,18,82,2402,0,1
6.64,1,16,0,61,182,2403,2,1
6.24,1,39,0,6,26,2404,2,1
7.04,65,24,1,18,103,2405,0,0
7.21,1,97,1,172,7,2406,1,28
5.64,12,30,0,18,152,2407,0,3
7.83,2,24,0,6,19,2408,3,3
6.15,12,23,0,20,16,2409,0,1
6.31,1,30,10,107,114,2410,2,2
6.26,11,4,0,256,120,2411,0,4
8.33,1,110,0,8,79,2412,1,3
6.79,1,28,0,12,124,2413,2,4
5.51,6,2,14,47,153,2414,14,28
8.01,12,23,3,25,15,2415,0,1
6.92,10,24,3,26,15,2416,0,5
6.99,12,23,0,13,19,2417,0,1
5.97,2,30,10,114,333,2418,2,2
6.43,1,22,10,121,139,2419,2,2
7.84,1,47,1,19,15,2420,1,1
7.84,1,23,0,8,79,2421,3,0
6.59,12,23,0,8,88,2422,0,1
6.36,13,22,1,272,15,2423,2,0
7.61,1,93,1,10,15,2424,1,28
6.6,12,25,0,137,16,2425,0,4
7.61,1,97,1,19,63,2426,1,0
6.58,4,5,0,168,44,2427,3,1
8.38,12,24,3,6,19,2428,0,0
7.58,1,116,2,10,311,2429,1,0
6.59,1,23,0,101,154,2430,2,3
6.96,12,24,0,6,147,2431,0,3
6.16,1,24,4,61,206,2432,2,0
6.48,1,52,5,48,182,2433,1,10
7.62,1,96,0,19,38,2434,1,1
7.45,13,24,0,6,3,2435,0,1
5.46,2,30,10,114,333,2436,2,2
8.25,77,24,0,2,171,2437,0,1
7.24,1,10,0,66,5,2438,2,11
6.7,86,24,0,3,3,2439,0,1
6.46,56,25,0,14,106,2440,0,1
6.19,2,29,2,107,90,2441,2,2
7.09,1,5,14,12,206,2442,14,14
6.15,4,6,17,18,47,2443,4,0
6.36,46,25,20,75,182,2444,0,1
7.59,25,24,1,6,86,2445,0,1
6.7,12,24,0,12,11,2446,0,2
7.24,1,24,8,8,63,2447,3,2
7.79,12,23,0,12,5,2448,0,1
7.73,1,6,14,12,206,2449,14,14
6.64,12,23,0,137,124,2450,0,1
6.41,12,25,1,63,29,2451,0,1
7.44,12,23,16,137,22,2452,0,1
5.91,1,29,3,12,84,2453,3,0
7.94,25,24,0,0,206,2454,0,0
7.17,1,69,0,2,24,2455,1,1
8.03,1,109,0,44,103,2456,1,1
9.08,51,24,0,6,206,2457,0,1
7.47,1,71,1,59,295,2458,1,0
7.2,25,25,1,26,206,2459,0,0
8.42,11,22,3,6,86,2460,0,0
7.99,39,25,9,26,147,2461,0,1
7.89,12,14,0,0,155,2462,2,1
6.34,73,24,1,2,127,2463,0,1
6.59,1,24,0,125,156,2464,1,0
7.42,4,28,0,6,146,2465,4,4
7.85,1,95,11,36,124,2466,1,1
8.4,25,24,0,25,1,2467,0,1
7.56,147,23,0,3,295,2468,0,1
8.0,24,23,1,8,5,2469,0,1
7.49,1,2,3,6,84,2470,3,0
6.5,2,23,0,12,11,2471,3,4
6.78,12,25,0,18,103,2472,0,2
7.94,12,23,0,2,24,2473,0,1
7.81,2,23,7,6,10,2474,3,4
8.34,13,28,1,6,26,2475,0,4
5.08,2,45,1,265,59,2476,2,5
6.84,16,13,0,6,146,2477,3,4
6.52,12,24,0,12,8,2478,0,1
7.31,13,24,0,9,9,2479,0,4
6.82,1,108,0,125,30,2480,1,1
7.79,8,26,0,20,128,2481,2,3
8.18,1,150,0,252,12,2482,1,0
6.96,13,24,1,6,12,2483,0,0
7.58,11,23,1,6,0,2484,0,5
8.43,11,22,16,3,15,2485,0,1
7.25,11,22,1,3,171,2486,0,0
8.48,26,23,0,12,79,2487,0,1
7.41,4,25,3,26,0,2488,3,5
6.31,2,15,11,6,1,2489,3,1
6.45,1,30,22,21,123,2490,2,4
6.22,1,18,1,6,86,2491,3,0
7.76,1,76,1,252,40,2492,1,1
6.08,26,24,1,23,295,2493,0,0
7.31,12,24,0,273,133,2494,0,0
5.57,2,8,0,10,39,2495,4,1
7.58,1,105,3,274,157,2496,1,0
6.56,2,43,1,61,127,2497,2,28
8.25,26,24,9,5,182,2498,0,1
7.63,25,24,0,6,86,2499,0,28
7.37,1,48,1,12,0,2500,1,0
7.1,13,25,0,10,86,2501,0,2
6.47,12,3,0,66,137,2502,0,3
7.22,1,47,0,3,5,2503,3,1
7.09,21,24,1,223,4,2504,0,0
6.29,1,87,1,3,236,2505,1,0
6.8,13,2,4,229,272,2506,0,0
6.02,25,2,12,9,158,2507,0,6
7.78,12,23,0,12,38,2508,0,4
6.52,52,25,2,2,123,2509,0,0
5.25,3,22,1,0,3,2510,0,6
7.04,13,24,1,2,44,2511,0,1
7.51,12,24,0,12,88,2512,0,1
8.6,13,24,3,6,44,2513,0,1
7.63,1,2,3,0,15,2514,1,0
6.41,3,3,0,0,127,2515,3,0
5.64,6,30,0,168,44,2516,3,1
7.28,12,24,0,137,123,2517,0,4
7.11,12,24,3,12,24,2518,0,2
5.11,1,30,0,275,138,2519,2,3
8.38,1,45,3,6,44,2520,1,1
5.45,1,70,26,6,26,2521,2,1
7.12,2,28,10,121,119,2522,2,1
5.74,1,114,11,169,214,2523,3,1
7.16,24,25,0,23,295,2524,0,0
7.14,26,24,0,30,22,2525,0,0
7.1,13,24,1,12,206,2526,0,4
7.7,13,24,0,6,1,2527,0,1
7.38,10,24,0,225,63,2528,4,4
6.22,12,24,0,12,267,2529,0,1
7.37,16,2,0,276,3,2530,3,0
6.22,1,45,3,91,78,2531,2,1
6.56,12,23,1,6,15,2532,0,1
6.54,4,29,19,66,5,2533,2,0
7.6,12,23,0,2,103,2534,0,1
7.53,4,5,0,66,5,2535,3,11
6.98,47,24,6,2,6,2536,0,28
5.48,6,5,16,277,84,2537,3,0
7.87,13,24,0,6,86,2538,0,3
5.8,24,21,0,136,49,2539,0,0
5.86,1,30,1,64,63,2540,2,14
6.61,4,30,10,278,154,2541,2,2
6.49,25,46,1,4,14,2542,0,1
7.54,12,26,19,12,1,2543,0,4
6.84,12,24,0,137,153,2544,0,4
7.54,4,22,6,7,15,2545,2,1
6.66,12,24,0,20,125,2546,0,4
7.52,25,25,4,6,38,2547,0,28
7.46,1,102,1,6,3,2548,1,1
6.82,1,24,0,223,1,2549,3,4
6.22,24,25,0,2,3,2550,0,1
6.5,12,24,0,19,63,2551,0,4
7.54,26,23,1,12,13,2552,0,1
7.37,1,64,1,6,128,2553,1,5
7.27,1,31,1,241,19,2554,2,1
7.1,10,1,1,6,86,2555,3,1
6.53,13,3,0,101,154,2556,0,3
7.2,1,110,1,6,15,2557,1,0
7.16,1,14,1,25,3,2558,1,1
6.97,1,100,5,2,33,2559,1,8
7.26,12,2,0,252,133,2560,4,1
7.39,1,48,1,12,0,2561,1,0
7.49,1,48,1,12,0,2562,1,0
7.6,1,48,1,12,0,2563,1,0
7.56,1,48,1,12,0,2564,1,0
7.64,1,48,1,12,0,2565,1,0
7.27,12,24,0,9,146,2566,0,4
7.98,24,24,0,14,44,2567,0,0
6.49,1,99,0,279,159,2568,1,0
6.13,2,30,10,114,333,2569,2,1
7.47,1,87,0,7,15,2570,1,1
6.97,11,2,0,6,147,2571,3,3
6.63,1,96,0,2,6,2572,1,28
5.6,1,30,2,121,154,2573,2,2
6.51,3,26,7,266,90,2574,2,2
7.56,10,24,0,137,5,2575,0,4
7.52,22,24,1,6,15,2576,0,0
6.92,1,26,0,280,148,2577,2,4
7.4,11,24,7,18,0,2578,0,5
8.23,25,22,3,5,182,2579,0,1
5.47,7,6,0,232,4,2580,4,1
7.35,1,23,16,281,22,2581,3,1
7.32,1,24,0,47,24,2582,2,1
6.49,49,24,1,12,206,2583,0,0
6.97,4,4,0,261,0,2584,4,1
5.24,4,3,0,282,137,2585,0,1
8.34,1,24,0,66,110,2586,3,2
6.08,52,25,27,53,49,2587,0,0
7.33,12,24,8,12,147,2588,0,1
6.75,1,11,0,252,146,2589,2,4
7.32,1,30,3,283,37,2590,1,0
6.98,1,25,0,284,1,2591,3,9
6.36,2,21,1,49,23,2592,2,6
7.63,2,23,3,6,144,2593,3,1
6.68,1,27,0,149,124,2594,2,1
8.36,6,71,1,21,206,2595,2,1
7.41,1,90,4,4,6,2596,1,28
7.8,1,105,0,17,15,2597,1,5
6.02,2,30,2,285,85,2598,2,1
7.46,12,24,0,6,123,2599,0,1
6.18,50,24,4,156,206,2600,0,9
7.11,24,24,1,2,22,2601,0,2
6.58,2,30,7,114,333,25,2,0
7.25,1,5,14,12,206,2602,14,14
9.1,148,23,1,25,182,2603,0,1
6.8,2,30,10,121,71,2604,2,2
6.87,13,24,0,8,1,2605,0,3
7.55,12,24,8,12,84,2606,0,4
7.97,12,24,0,12,5,2607,0,1
7.69,4,25,3,12,5,2608,2,1
7.33,12,23,0,19,9,2609,0,4
6.64,2,24,1,63,8,2610,2,1
6.92,12,23,0,0,8,2611,0,0
7.44,13,24,0,9,63,2612,0,2
7.79,2,24,0,6,19,2613,3,3
7.94,12,24,0,6,19,2614,0,3
6.8,12,24,1,30,103,2615,0,1
7.31,1,24,1,6,86,2616,3,1
6.85,8,23,1,6,160,2617,0,6
7.23,2,24,3,11,171,2618,2,1
7.52,12,24,2,61,1,2619,0,4
7.12,2,25,0,6,147,2620,2,3
7.22,12,24,0,12,1,2621,0,0
7.56,13,23,0,2,15,2622,0,1
7.14,1,110,1,223,129,2623,1,28
6.45,25,25,0,23,295,2624,0,0
7.49,12,23,0,137,1,2625,0,0
7.11,2,46,1,6,5,2626,2,1
6.22,1,45,0,19,18,2627,3,1
6.76,75,5,2,64,49,2628,0,1
6.54,2,30,10,114,333,2629,2,2
6.69,13,3,0,286,154,2630,0,3
7.36,12,24,0,12,5,2631,0,1
6.03,1,12,4,0,22,2632,3,0
8.5,1,90,3,10,110,2633,1,2
8.18,11,24,0,6,19,2634,0,4
6.68,13,3,0,101,154,2635,0,3
7.4,12,24,0,12,18,2636,0,4
7.33,10,24,0,19,44,2637,0,1
8.67,13,24,3,6,44,2638,0,1
6.03,1,18,3,238,295,2639,1,8
7.22,37,25,0,23,30,2640,0,1
6.8,13,24,0,12,127,2641,0,1
7.64,1,88,1,6,86,2642,1,1
7.98,13,24,0,6,1,2643,0,1
8.59,12,24,1,6,26,2644,0,4
7.5,1,90,1,137,1,2645,1,0
6.72,2,30,10,121,139,2646,2,2
7.03,13,23,1,6,22,2647,0,0
6.53,1,103,1,36,15,2648,1,1
7.25,25,23,1,6,86,2649,0,4
7.32,24,24,1,49,206,2650,0,4
7.07,12,24,0,12,47,2651,0,1
5.81,12,23,1,10,23,2652,0,1
6.2,12,6,0,12,161,2653,0,1
8.15,25,24,0,12,15,2654,0,1
7.09,13,23,1,6,12,2655,0,0
7.07,12,24,0,2,8,2656,0,4
6.74,2,27,8,287,90,8,2,0
6.89,13,24,1,23,103,2657,0,1
8.28,12,24,0,2,206,2658,0,11
6.32,12,24,1,137,23,2659,0,6
4.72,1,26,3,1,214,2660,2,1
7.82,13,24,0,20,125,2661,0,4
7.47,1,24,0,6,86,2662,3,28
7.46,12,24,0,137,182,2663,0,4
8.23,1,130,3,6,19,2664,1,0
8.39,1,109,3,6,19,2665,1,0
8.44,1,116,3,6,19,2666,1,0
6.55,2,17,10,101,90,2667,2,2
7.44,1,93,0,54,206,2668,1,0
7.68,52,3,0,101,5,2669,0,3
8.37,26,25,1,12,63,2670,2,0
8.04,38,25,1,26,3,2671,0,1
7.41,1,86,0,2,86,2672,1,1
7.45,1,68,1,6,128,2673,1,5
6.71,2,17,7,288,114,2674,2,1
5.68,2,20,10,288,154,2675,2,1
5.55,4,27,1,173,23,2676,2,0
6.09,2,20,1,49,23,2677,3,6
7.34,1,25,1,3,5,2678,3,1
8.11,1,23,0,5,182,2679,3,1
7.92,1,92,1,252,40,2680,1,1
8.21,1,110,1,252,40,2681,1,1
7.02,12,24,8,6,206,2682,0,0
6.3,13,3,0,101,354,2683,0,3
5.79,1,29,2,81,182,2684,2,5
7.39,13,23,4,20,22,2685,0,0
5.74,5,4,1,289,13,2686,4,1
7.09,12,25,3,6,146,2687,0,2
7.48,1,20,0,215,155,2688,2,1
8.14,22,25,8,12,79,2689,0,5
6.74,48,24,1,290,295,2690,0,0
7.11,1,73,2,291,295,2691,1,0
6.92,1,8,0,215,155,2692,3,2
6.99,12,24,0,0,8,2693,0,0
7.51,12,25,0,8,63,2694,0,3
7.05,13,24,0,12,88,2695,0,4
6.51,10,24,0,101,8,2696,4,1
7.02,3,24,0,18,4,2697,0,1
6.66,5,27,0,5,206,2698,2,4
