anime_id,name,genre,type,episodes,rating,genre_1
24663,Dororonpa!,"Comedy, Slice of Life, Supernatural",TV,115,7.5,Comedy
25299,Dosukoi! Wanpaku Dohyou,"Drama, Sports",Movie,1,5.25,Drama
20077,Dotanba no Manners,"Comedy, Slice of Life",TV,283,6.75,Comedy
20083,Doteraman,"Comedy, Sci-Fi",TV,20,6.0,Comedy
29605,Double Hard,"Action, Martial Arts",ONA,Unknown,6.53,Action
27577,Doubutsu Dai Yakyuu Sen,Sports,Movie,1,5.67,Sports
8478,Doubutsu Kankyou Kaigi,Kids,TV,20,5.68,Kids
20009,Doubutsu Mura Monogatari,Kids,TV,100,6.92,Kids
7498,Doubutsu Olympic Taikai,Comedy,Movie,1,4.51,Comedy
32422,Doukyuusei,"Kids, Music",Music,1,5.83,Kids
31555,Doushitemo Eto ni Hairitai,Comedy,TV,13,6.79,Comedy
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama,OVA,1,8.0,Drama
28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,Comedy
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,"Comedy, Sci-Fi, Shounen",Special,1,7.11,Comedy
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,"Comedy, Sci-Fi, Shounen",Special,1,5.94,Comedy
28371,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,"Comedy, Sci-Fi, Shounen",Special,1,6.97,Comedy
28369,Dr. Slump: Arale-chan Specials,"Comedy, Sci-Fi, Shounen",Special,2,6.84,Comedy
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,"Comedy, Sci-Fi, Shounen",Special,1,6.17,Comedy
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,"Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,Comedy
17307,Dr. Typhoon,"Drama, Seinen, Sports",OVA,1,6.15,Drama
31261,Drill,Dementia,Movie,1,3.4,Dementia
29687,Duel Masters VSR,"Action, Adventure, Comedy, Shounen",TV,51,5.19,Comedy
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen",TV,Unknown,5.13,Comedy
32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,"Action, Adventure, Comedy, Shounen",Movie,1,4.25,Comedy
8179,Eagle Sam,"Comedy, Sports",TV,51,5.45,Comedy
20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,25,5.2,Comedy
19907,Ecchan no Sensou,"Drama, Historical",Movie,1,7.17,Drama
28117,Echigo no Mukashibanashi: Attaten Ganoo,"Demons, Horror, Kids",OVA,1,4.33,Kids
29431,Eddie the Fast Break,"Kids, Sports",TV,Unknown,6.11,Kids
9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",TV,22,6.37,Comedy
16257,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,2,4.93,Magic
33062,Egao ni Dai Sekkin,"Kids, Music",Music,1,5.8,Kids
20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",OVA,4,6.0,Comedy
5554,Eguchi Hisashi no Nantoka Narudesho!,"Parody, Shoujo, Sports",OVA,1,5.32,Shoujo
28087,Ehon Yose,"Historical, Horror, Kids",TV,50,5.25,Kids
29357,Eien,"Drama, Fantasy, Music",Music,1,5.11,Fantasy
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,1,6.56,Kids
27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",TV,100,5.0,Comedy
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,6.46,Comedy
19943,Eikou e no Spur: Igaya Chiharu Monogatari,"Drama, Historical, Sports",Movie,1,6.67,Drama
23615,Eiyuu Banka Koushi-den,"Adventure, Drama, Historical, Romance",OVA,1,6.44,Adventure
6267,Eko Eko Azarak,"Fantasy, Horror, Magic",OVA,1,5.78,Fantasy
30026,Ekubo Ouji,"Comedy, Kids",TV,50,6.5,Comedy
3243,Elec-king The Animation,Comedy,TV,13,6.55,Comedy
33986,Elite Banana Banao,"Comedy, Parody, Slice of Life",ONA,Unknown,6.29,Comedy
24985,Elite Jack!!,"School, Shoujo",OVA,Unknown,5.29,School
6593,Elmer no Bouken: My Father&#039;s Dragon,"Adventure, Fantasy, Kids",OVA,1,6.44,Adventure
29423,En En Nikoli,"Adventure, Kids, Music",Special,3,5.4,Adventure
15137,Entotsuya Peroo,Kids,Movie,1,4.6,Kids
34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,3.33,Drama
10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",Special,1,6.52,Comedy
30193,Eun-sil-i,Drama,Movie,1,5.81,Drama
16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,Action
18307,Eunhajeonseol Tera,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,Action
26209,Examurai Sengoku Recap,"Action, Samurai",Special,1,5.0,Action
33114,Experiment,Dementia,Movie,1,4.0,Dementia
34140,Eyedrops,Space,ONA,4,4.83,Space
29395,Fafa Movie,Slice of Life,ONA,2,3.81,Slice of Life
29961,Feng Ji Yun Nu,"Action, Martial Arts",OVA,1,4.76,Action
33792,Feng Shu Zhan Jing 2,"Adventure, Kids, Mecha",TV,26,8.0,Adventure
33759,Feng Wei Ying Xiong,"Action, Fantasy",ONA,12,7.19,Action
18443,Field ni Soyogu Kaze,"Shounen, Sports",OVA,1,5.23,Shounen
19997,Fight Da!! Pyuta,"Action, Comedy, Sci-Fi, Shounen",TV,26,6.0,Comedy
24679,Flanders no Inu Specials,"Drama, Slice of Life",Special,2,5.76,Drama
29987,Flicker Love No.1,Dementia,Movie,1,4.91,Dementia
32691,Flowering Heart,"Kids, Magic",TV,26,5.24,Kids
33536,Fly,Fantasy,ONA,1,3.73,Fantasy
16748,"Fly, Space Battleship Geobukseon","Action, Sci-Fi, Shounen, Space",Movie,1,4.11,Action
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Drama,Special,1,4.52,Drama
8749,Forestry,Comedy,Special,1,4.45,Comedy
29379,Form of Stress,Mecha,Movie,1,3.75,Mecha
18005,Forza! Hidemaru,Sports,TV,26,6.44,Sports
32058,Four Seasons: Fuuka to Nanami,Cars,ONA,1,4.52,Cars
23967,Fox Wood Monogatari,"Adventure, Kids",OVA,3,7.44,Adventure
30010,Frame Arms: A Violent Struggle,Mecha,OVA,1,4.22,Mecha
26347,From Osaka with Cheer!,Slice of Life,ONA,4,4.33,Slice of Life
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",TV,13,5.52,Comedy
30071,Frypan Jiisan,"Adventure, Kids",Movie,1,4.7,Adventure
23983,Fuichin-san,"Drama, Historical, Kids, Shoujo",OVA,1,6.6,Drama
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,Adventure
19533,Fujiko Fujio A no Mumako,"Horror, Supernatural",OVA,1,5.35,Supernatural
10533,Fujilog,Comedy,TV,13,5.75,Comedy
33864,Fujilog (ONA),"Comedy, Music",ONA,2,3.58,Comedy
10997,Fujilog 2nd Season,Comedy,TV,13,5.72,Comedy
33872,Fujinkoron-senpai,Comedy,ONA,1,4.4,Comedy
30163,Fuki to Hiyoko,"Kids, Music",Music,1,5.07,Kids
23973,Fuku-chan,"Kids, Slice of Life",TV,71,5.0,Kids
23969,Fuku-chan no Kishuu,"Comedy, Historical",Movie,1,6.67,Comedy
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",Movie,1,7.4,Comedy
29923,Fukusuke,,Movie,1,4.69,nan
23975,Fukuyama Gekijou: Natsu no Himitsu,"Fantasy, Kids",OVA,1,6.5,Fantasy
30342,Funassyi no Funafunafuna Biyori,"Comedy, Kids, Slice of Life",TV,130,6.86,Comedy
30556,Funassyi to Yukaina Kyoudai,"Comedy, Kids",ONA,Unknown,4.8,Comedy
22345,Funny Pets 2nd Season,Comedy,TV,12,3.92,Comedy
20093,Furiten-kun,"Comedy, Seinen, Slice of Life",Movie,1,6.56,Comedy
20095,Furiten-kun (1990),"Comedy, Seinen, Slice of Life",OVA,2,6.25,Comedy
8218,Fushigi na Elevator,Fantasy,Movie,1,5.71,Fantasy
33659,Fushigi na Somera-chan Special,"Comedy, Magic, Slice of Life",Special,1,5.15,Comedy
29919,Fushigi na Taiko,Kids,Movie,1,5.24,Kids
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,TV,25,8.5,Kids
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,5.14,Adventure
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",TV,Unknown,4.0,Adventure
17623,Futago no Monchhichi,"Comedy, Kids",TV,130,4.86,Comedy
29179,Futago no Ookami Daibouken,"Kids, Music",Music,1,4.2,Kids
23343,Futari no Oujisama,"Fantasy, Slice of Life",Movie,1,6.5,Fantasy
25633,Futari no Tarou,"Adventure, Kids",OVA,1,6.67,Adventure
32322,Futari wa 80-sai,"Kids, Music",Music,1,4.67,Kids
30118,Futari wa Nakayoshi: Goo to Sue,"Kids, Slice of Life",TV,84,4.75,Kids
29653,Futari Zamurai Homare no Kawakiri,"Drama, Historical, Samurai",Movie,1,4.82,Drama
9759,Future GPX Cyber Formula Graffiti,"Action, Sci-Fi, Sports",OVA,1,6.55,Action
25503,Fuusen Inu Tinny,"Adventure, Kids",TV,26,5.89,Adventure
31640,Fuusen Inu Tinny 2nd Season,"Adventure, Kids",TV,Unknown,3.75,Adventure
5594,Fuusen no Doratarou,Kids,TV,13,5.95,Kids
30530,Fuusen Shoujo Temple-chan Movie,"Adventure, Comedy, Kids, Music",Movie,1,4.75,Comedy
16838,Gaegujang-i Cheonsadeul,"Adventure, Kids",Movie,1,5.09,Adventure
24355,Gaia Getter A-kun,"Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,Comedy
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,5.0,Comedy
23609,Gaki Deka (OVA),"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,4.78,Comedy
31694,Gakken ka Nani ka no Mukashi no Video,"Kids, Music",Special,1,4.6,Kids
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",TV,33,6.53,Comedy
20353,Gakkou no Yuurei,"Demons, Horror, School",OVA,6,5.17,School
29445,Gakkyuu Ou Yamazaki Specials,Comedy,Special,2,6.29,Comedy
33827,Gakushuu Animation Nihon Koku Kenpou,Historical,OVA,1,6.0,Historical
20175,Gamba to Kawauso no Bouken,"Adventure, Kids",Movie,1,6.5,Adventure
30738,Gamba: Gamba to Nakama-tachi,"Adventure, Kids",Movie,1,5.55,Adventure
12243,Game Center Arashi,"Comedy, Game, Kids, Shounen",TV,26,5.85,Comedy
10852,Game Tengoku OVA,"Action, Adventure, Comedy, Mecha",OVA,1,4.96,Comedy
23347,Gan to Gon,"Comedy, Kids",TV,260,6.7,Comedy
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,"Comedy, Shounen",OVA,1,6.08,Comedy
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,OVA,1,6.06,Comedy
20199,Ganbare Gonbe,"Comedy, Kids, Parody",TV,77,6.67,Comedy
23863,Ganbare Swimmy,Adventure,Movie,1,7.6,Adventure
11593,Ganbare! Bokura no Hit and Run,"School, Sports",Special,1,5.6,School
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",TV,26,6.13,Kids
26163,Ganbare! Lulu Lolo 2nd Season,"Kids, Slice of Life",TV,26,4.56,Kids
31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",TV,10,6.29,Kids
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",TV,13,5.65,Action
9886,Ganbare! Moudouken Serve,Slice of Life,Special,1,5.8,Slice of Life
16908,Ganbare! Oden-kun,Comedy,TV,102,5.83,Comedy
10995,Ganbare!! Nattou-san,Comedy,TV,4,5.75,Comedy
32835,Ganbare!! Tabuchi-kun!!,"Comedy, Sports",Movie,1,6.0,Comedy
33325,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,"Comedy, Sports",Movie,1,5.78,Comedy
18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,"Comedy, Sports",Movie,1,5.33,Comedy
31237,Ganbare-bu Next!,"Comedy, Sports",TV,6,5.36,Comedy
18319,Gancheopjamneun Ttorijanggun,"Action, Drama, Sci-Fi, Shounen",Movie,1,4.78,Action
29503,Gararin to Gororin,"Kids, Music",Special,1,3.38,Kids
30362,Garon,Sci-Fi,Movie,1,6.8,Sci-Fi
20243,Gatapishi,"Comedy, Slice of Life",TV,199,7.07,Comedy
12451,Gattai Robot Atranger,Mecha,OVA,1,4.77,Mecha
32581,Gaza: Changing the World,"Drama, Supernatural",ONA,1,5.14,Drama
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,"Comedy, Fantasy",Movie,1,6.71,Comedy
21525,Geba Geba Shou Time!,Comedy,OVA,1,5.0,Comedy
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.66,Comedy
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,7,6.23,Comedy
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,"Adventure, Demons, Super Power, Supernatural",Movie,1,5.91,Adventure
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,5.13,Supernatural
8156,Gegege no Kitarou: Obake Nighter,"Adventure, Comedy, Fantasy, Horror, Sports, Supernatural",Movie,1,6.56,Comedy
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.53,Comedy
8153,Gegege no Kitarou: Youkai Daisensou,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.38,Comedy
28103,Gegege no Kitarou: Youkai Japan Rally 3D,"Adventure, Cars, Fantasy, Supernatural",Movie,1,4.3,Adventure
18527,Gekikara Gag Gekijou: Tabasco Shower,"Comedy, Ecchi",OVA,2,4.83,Comedy
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",TV,17,7.17,Shounen
33823,Genbaku Dome Monogatari,"Drama, Historical",OVA,1,7.0,Drama
32775,Gene,Music,Music,1,3.95,Music
4470,Gene Diver,"Action, Adventure, Shounen",TV,56,6.3,Action
29665,Genei Toshi,Dementia,Movie,1,4.13,Dementia
8233,Genji,"Historical, Magic, Romance",OVA,2,6.38,Romance
30061,Genki Bakuhatsu Ganbaruger: Hyakka,"Action, Mecha, Shounen",OVA,1,6.14,Action
25609,Genki Genki Non-tan,"Kids, Music",TV,15,6.17,Kids
25611,Genki Genki Non-tan (2004),"Kids, Music",TV,10,6.0,Kids
25615,Genki Genki Non-tan (2006),"Kids, Music",TV,10,6.0,Kids
25617,Genki Genki Non-tan: Deka Deka Arigatou,"Kids, Music",OVA,1,6.75,Kids
25619,Genki Genki Non-tan: Spoon Tan Tan Tan,"Kids, Music",OVA,1,6.0,Kids
25613,Genki Genki Non-tan: Utaou! Christmas,"Kids, Music",OVA,1,6.0,Kids
10540,Genki!! Ekoda-chan,Comedy,TV,22,5.5,Comedy
27921,Genkichi Jiisan to Kogitsune,"Drama, Kids",OVA,1,6.6,Drama
23265,Genroku Koi Moyou: Sankichi to Osayo,"Adventure, Romance",Movie,1,4.93,Adventure
2691,Gensei Shugoshin P-hyoro Ikka,"Adventure, Fantasy",Movie,1,6.0,Adventure
25363,Gensei Shugoshin P-hyoro Ikka OVA,"Adventure, Fantasy, Shoujo",OVA,3,5.25,Adventure
30042,Geori-eui Mubeopja,"Action, Martial Arts",Movie,1,5.53,Action
9351,Geunyeoneun Yeppeotda,"Comedy, Drama, Romance",Movie,1,6.65,Comedy
10882,Ghost Messenger,"Action, Fantasy",OVA,6,6.91,Action
30278,Ghost Messenger Movie,"Action, Fantasy",Movie,1,5.67,Action
19501,Giga Tribe,"Comedy, Parody, Shounen, Super Power",TV,39,5.5,Comedy
34464,Gijinka de Manabo!,"Comedy, Sci-Fi",ONA,1,5.29,Comedy
26283,Gin no Rousokutate,"Drama, Kids",OVA,1,4.36,Drama
9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,Action
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.07,Action
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,"Action, Comedy, Parody, Police",Special,1,6.0,Comedy
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.0,Action
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,"Action, Mecha, School, Sci-Fi, Seinen, Space",Movie,1,7.0,Action
31385,Ginga Shounen Tai,"Action, Adventure, Kids, Space",TV,92,6.38,Action
28733,Ginga Tetsudou 999 (ONA),"Adventure, Drama, Sci-Fi, Space",ONA,6,6.47,Adventure
30481,Ginga Tetsudou 999 for Planetarium,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.8,Adventure
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.53,Adventure
27651,Ginga Tetsudou 999: Niji no Michishirube,"Drama, Sci-Fi",Movie,1,6.62,Sci-Fi
29716,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,"Adventure, Drama, Sci-Fi, Space",Special,1,6.22,Adventure
34205,GJ8 Man,"Comedy, Supernatural",ONA,Unknown,5.0,Comedy
23661,Glass no Chikyuu wo Sukue Unico Tokubetsu-hen,"Fantasy, Kids",Movie,1,6.61,Fantasy
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",TV,14,6.02,Comedy
33501,Go Go Smile Anime,"Comedy, Music",Special,6,4.71,Comedy
23245,Go Go Toraemon,"Comedy, Sports",OVA,1,4.7,Comedy
19169,Go! Go! Kadendanshi,"Action, Seinen",ONA,78,5.25,Action
23857,Go! Go! Kadendanshi 2nd Season,"Action, Seinen",ONA,78,5.25,Action
29497,Go! Go! Vejitan,"Kids, Sci-Fi, Space",Special,1,5.33,Sci-Fi
31505,Go! Samurai,"Action, Samurai",ONA,1,6.6,Action
23107,GO-GO Tamagotchi!,"Comedy, Fantasy, Kids",TV,50,7.17,Comedy
24905,Go-hiki no Kobuta to Charleston,Music,Music,1,4.0,Music
29918,Go-hiki no Kozaru-tachi,Demons,Movie,1,3.88,Demons
20703,Goannai Shimasu Another World e,Slice of Life,OVA,1,6.08,Slice of Life
31692,Gogulyeoui Jeolm-eun Musadeul,Historical,TV,Unknown,4.75,Historical
22669,Gohan Kaijuu Pap,"Action, Comedy, Kids",TV,Unknown,4.25,Comedy
26267,Goi-sensei to Tarou,"Drama, Kids, School",OVA,1,6.0,Drama
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,Comedy,ONA,3,5.5,Comedy
23815,Gokuu no Daibouken Pilot,"Comedy, Fantasy",Special,1,5.22,Comedy
7177,Gokyoudai Monogatari,Comedy,TV,32,6.5,Comedy
16778,Gold Pencil And Alien Boy,"Adventure, Kids, Space",Movie,1,3.56,Adventure
10323,Golden Kids,"School, Sports",ONA,2,4.61,School
29924,Goman-hiki,Kids,Movie,100,7.0,Kids
26105,"Gomen ne, Mii-chan","Drama, Kids",OVA,1,7.5,Drama
30410,Gon 2nd Season,"Action, Adventure, Kids",TV,26,5.92,Action
9535,Gongitsune,Adventure,Movie,1,7.22,Adventure
16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",Movie,1,4.0,Action
31699,Good Morning!!! Doronjo,"Comedy, Parody",TV,225,6.0,Comedy
24093,Gorillaman,"Comedy, School, Seinen",OVA,2,6.4,Comedy
7781,Gothicmade: Hana no Utame,"Mecha, Romance, Sci-Fi",Movie,1,5.93,Sci-Fi
5477,Gozonji! Gekkou Kamen-kun,"Comedy, Parody, Sci-Fi",TV,25,7.0,Comedy
27521,Gra-P &amp; Rodeo,"Comedy, Music",TV,61,5.6,Comedy
33290,Gra-P &amp; Rodeo 2nd Season,"Comedy, Music",TV,Unknown,3.92,Comedy
32834,Gra-P &amp; Rodeo: Band wo P,"Comedy, Music",Special,1,3.11,Comedy
30106,Graphillion: Kazoeage Oneesan wo Sukue,Kids,ONA,1,3.75,Kids
29355,Grasshopper Monogatari,"Kids, Music",Music,1,4.18,Kids
30602,Great Hunt,"Comedy, Music",TV,6,4.75,Comedy
5934,Greed,"Adventure, Fantasy",OVA,1,5.51,Adventure
16027,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",TV,39,6.57,Adventure
9501,Greek Roman Sinhwa: Olympus Guardian (Movie),"Adventure, Fantasy, Historical",Movie,1,6.0,Adventure
19457,Green Saver,"Adventure, Kids",TV,26,5.43,Adventure
31263,Grim,Dementia,Movie,1,4.32,Dementia
19751,Gu-Gu Ganmo (Movie),Comedy,Movie,1,5.58,Comedy
11995,Guilstein,"Action, Horror, Sci-Fi",Movie,1,5.33,Action
31510,Guitar,,Movie,1,4.11,nan
28347,Guitar Shoujo!,Slice of Life,Special,1,4.54,Slice of Life
10270,Gun-dou Musashi Recap,"Adventure, Fantasy, Samurai",Special,1,4.62,Adventure
18521,GUNbare! Game Tengoku 2 the Movie,"Action, Adventure, Comedy",OVA,1,5.09,Comedy
24053,Gunners,"Action, Mecha",ONA,1,4.51,Action
8195,Guru Guru Town Hanamaru-kun,Kids,TV,101,6.53,Kids
26089,Gutchonpa Omoshiro Hanashi,Kids,TV,5,6.67,Kids
30979,Hachikadzuki-hime,"Drama, Fantasy, Historical, Kids",OVA,1,7.0,Fantasy
18353,Hadakya no Otonosama,"Kids, Slice of Life",ONA,2,3.34,Kids
30046,Hadashi Neko,"Adventure, Comedy",Special,1,4.79,Comedy
16752,Haedori Daemoheom,"Adventure, Drama, Military",Movie,1,5.1,Adventure
26289,Hage,"Drama, Kids, School",OVA,1,6.43,Drama
8500,Haguregumo,"Comedy, Historical, Seinen",Movie,1,6.71,Comedy
26295,Haha Uzura,"Drama, Kids",OVA,1,8.5,Drama
33474,Haha wo Tazunete Sanzenri (Movie),"Adventure, Drama, Historical, Slice of Life",Movie,1,6.81,Adventure
23585,Haha wo Tazunete Sanzenri Specials,"Adventure, Drama, Slice of Life",Special,2,6.14,Adventure
8764,Hajime Ningen Gon,"Comedy, Historical",TV,39,6.46,Comedy
8763,Hajime Ningen Gyatoruz,"Comedy, Historical",TV,77,6.47,Comedy
10246,Hajimete no Christmas,Kids,Special,1,6.3,Kids
33335,Hajimete no Eigo: Nippon Mukashibanashi,"Fantasy, Kids",OVA,18,8.17,Fantasy
33349,Hajimete no Eigo: Sekai Meisaku Douwa,"Fantasy, Kids",OVA,18,5.33,Fantasy
18937,Hakken Taiken Daisuki! Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,101,6.85,Comedy
29972,Hakuchuu Meikyuu,Dementia,ONA,1,3.02,Dementia
19495,Hakusai Anime,"Comedy, Romance, School, Slice of Life",ONA,3,6.56,Comedy
31255,Hakusai Anime Special,"Comedy, School",Special,1,4.75,Comedy
11673,Hal no Fue,"Adventure, Kids",Movie,1,6.44,Adventure
29507,Hamster Sam,"Kids, Music",TV,4,6.0,Kids
19463,Hamuko Mairu!,"Adventure, Comedy",OVA,1,4.6,Comedy
25095,Hana Ichi Monme,"Adventure, Kids",OVA,3,7.25,Adventure
17223,Hana no Asukagumi! 2: Lonely Cats Battle Royale,"Adventure, Drama, Shoujo",OVA,1,5.3,Adventure
20239,Hana no Kakarichou,"Comedy, Seinen, Slice of Life",TV,25,6.5,Comedy
9862,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,"Adventure, Fantasy, Magic, Shoujo",Movie,1,5.51,Adventure
20873,Hana no Zundamaru,"Comedy, Martial Arts, Parody",ONA,8,5.1,Comedy
22953,Hana no Zundamaru: Junk,"Comedy, Martial Arts, Parody",ONA,3,3.96,Comedy
23709,Hana to Shounen,Fantasy,OVA,1,7.25,Fantasy
8336,Hanakappa,"Comedy, Kids",TV,Unknown,5.42,Comedy
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,"Comedy, Kids",Movie,1,6.2,Comedy
30927,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi","Drama, Fantasy, Kids",OVA,1,4.67,Fantasy
26341,Hanamaru Koutsuu Anzen,"Drama, Kids",OVA,1,6.17,Drama
30086,Hanasaka Jiisan,"Comedy, Drama",Movie,1,4.26,Comedy
9811,Hanasaka Tenshi Tenten-kun,"Comedy, Fantasy",TV,43,6.75,Comedy
23651,Hanawa Hekonai Kappa Matsuri,"Comedy, Kids",Movie,1,6.6,Comedy
33885,Hane (2016),Music,Music,1,5.24,Music
29271,Hangyodon no 007/2: Doctor Sunday Arawaru no Maki,"Kids, Parody",OVA,1,7.0,Kids
22563,Hangyodon no Hadaka no Ou-sama,"Fantasy, Kids",OVA,1,5.91,Fantasy
29273,Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,"Historical, Kids",OVA,1,5.7,Kids
29267,Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,"Kids, Sci-Fi",OVA,1,5.55,Sci-Fi
29269,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,"Kids, Sci-Fi",OVA,1,5.67,Sci-Fi
28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.","Drama, Historical, Kids",OVA,1,7.0,Drama
12643,Happening Star ☆,"Comedy, Sci-Fi",OVA,1,5.25,Comedy
30861,Happy Bogeys,,Movie,12,8.17,nan
32783,Happy Hour,Music,Music,1,4.24,Music
30411,Happy Jozy,Comedy,TV,Unknown,5.38,Comedy
11545,Happyakuyachou Hyouri Kewaishi,"Drama, Historical",TV,16,5.68,Drama
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",TV,46,7.15,Comedy
28759,Harbor Tale,"Adventure, Fantasy",Movie,1,7.67,Adventure
24877,Hare Tokidoki Buta,"Comedy, Kids",Movie,1,4.7,Comedy
20529,Harinezumi,Music,Music,1,5.34,Music
17667,Harisu no Kaze,"Comedy, School",TV,70,6.44,Comedy
9807,Harley Spiny,Kids,TV,140,6.06,Kids
31583,Haruko no Bouken,Dementia,Movie,1,3.9,Dementia
34412,Hashiri Hajimeta bakari no Kimi ni,Music,Music,1,6.76,Music
29499,Hasu no Yousei: Bonyo Bonyo,"Fantasy, Kids",Special,1,7.0,Fantasy
3251,Hatara Kids Mai Ham Gumi,"Action, Kids",TV,50,5.54,Action
10539,Hato no Oyome-san,Comedy,TV,22,3.62,Comedy
26141,Hato yo: Hiroshima no Sora wo,"Historical, Kids",OVA,1,8.5,Kids
33059,Hawaiian Rock&#039;n Roll,"Kids, Music",Music,1,5.2,Kids
10603,Hayabusa: Back to the Earth,Historical,Movie,1,5.8,Historical
10602,Hayabusa: Back to the Earth - Kikan,Historical,Movie,1,4.3,Historical
10623,Hayan Ma-eum Baeggu,Adventure,TV,13,7.06,Adventure
